Title,Price,Description,Image URL,Link,Type,Brand,Ingredients
Avoskin YSB Tea Tree + Witch Hazel + Glycolic Acid + Rosemary Serum - YSB Tea Tree Serum,89000.0,"Avoskin Your Skin Bae Serum Tea Tree + Witch Hazel + Glycolic Acid + Rosemary Expired date : 09/2027 Serum dari Your Skin Bae Series yang bisa menjadi pilihan untuk merawat kulit berjerawat. Hadir dengan kandungan utama Tea Tree yang dipadukan dengan Witch Hazel, Glycolic Acid, dan Rosemary Extract. Serum ini dapat membantu merawat kulit berjerawat dan mengurangi tampilan minyak berlebih. Kandungan utamanya yaitu Tea Tree, memiliki sifat antioksidan dan sebagai antimicrobial alami yang membantu melawan bakteri penyebab jerawat. Serta, kandungan Rosemary Extract membantu merawat elastisitas kulit, menjaga kelembapan kulit, dan bekerja sebagai anti-inflamasi yang dapat menenangkan kulit yang teriritasi ringan. - Dapat digunakan usia mulai dari 15 tahun. - Dapat digunakan untuk semua jenis kulit terutama kulit berjerawat dan berminyak. - Dapat digunakan untuk ibu hamil dan menyusui. Konsultasikan ke dokter terkait jika terdapat keraguan. Cara Penggunaan: - Setelah mencuci muka dan memakai toner/essence, oleskan beberapa tetes serum ke wajah dan pijat perlahan. - Gunakan moisturizer untuk memberikan hidrasi ekstra. - Untuk perlindungan kulit, akhiri rutinitas skincare pagi dengan sunscreen. Note: - Serum ini bisa digunakan di pagi atau malam hari, namun untuk pemula bisa digunakan pada malam hari saja atau disesuaikan dengan kebutuhan kulit. - Penyimpanan produk disarankan pada suhu ruang dan hindari paparan sinar matahari langsung. Kandungan utama : Tea Tree, Witch Hazel, Glycolic Acid, dan Ekstrak Rosemary Bahan-bahan: Aqua, Propylene Glycol, Glycerin, Niacinamide (2%), Xanthan Gum, Phenoxyethanol, Glycolic Acid (0.5%), Rosmarinus Officinalis Extract, Melaleuca Alternifolia Leaf Extract, Hamamelis Virginiana Leaf Extract (0.3%), Butylene Glycol, Chlorphenesin, Sodium Bisulfite, Tetrasodium EDTA, Biosaccharide Gum-1, 1,2-Hexanediol, Sodium Hydroxide. Klaim produk : - Cruelty Free - Vegan - Sensitive Skin Friendly",https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/6af3f31a3eae407ebbd57a19901fd5d3~.jpeg.webp?ect=4g,https://www.tokopedia.com/avoskinbandung/avoskin-ysb-tea-tree-witch-hazel-glycolic-acid-rosemary-serum-1729551680812649444?extParam=src%3Dshop%26whid%3D4384756&aff_unique_id=&channel=others&chain_key=,Serum,Avoskin,"Tea Tree yang dipadukan dengan Witch Hazel, Glycolic Acid, dan Rosemary Extract. Serum ini dapat membantu merawat kulit berjerawat dan mengurangi tampilan minyak berlebih. Kandungan utamanya yaitu Tea Tree, memiliki sifat antioksidan dan sebagai antimicrobial alami yang membantu melawan bakteri penyebab jerawat. Serta, kandungan Rosemary Extract membantu merawat elastisitas kulit, menjaga kelembapan kulit, dan bekerja sebagai anti-inflamasi yang dapat menenangkan kulit yang teriritasi ringan. - Dapat digunakan usia mulai dari 15 tahun. -"
Avoskin YSB Hybrid Elixir Super Slick Tinted Melting Balm SPF 20 Ruby/Rana (3 gr) - Lip Balm Rana,55000.0,"Expired Date 08/2027 YSB Hybrid Elixir Super Slick Tinted Melting Balm SPF 20 Rana (3 gr) Lip balm dari Avoskin dengan melted-buttery balm texture serta warna brick orange color with brownish tint yang menawan. Mengandung bahan alami asli Indonesia yang berasal dari Kalimantan Barat yaitu Illipe (Shorea Stenoptera Seed) Butter dan Moringa Oil dari Madura, yang dapat membantu untuk melembutkan bibir dan menyamarkan kerutan di bibir. Selain itu, mengandung Bisabolol yang membantu menyejukkan bibir, Tocopheryl Acetate (Vitamin E) sebagai antioksidan, Sodium Hyaluronate yang membantu melembapkan bibir, serta Natural Oils Combination yang membantu menutrisi dan menghidrasi bibir. Dilengkapi juga dengan UV Filter dengan SPF 20 yang membantu melindungi bibir dari paparan sinar matahari. YSB Hybrid Elixir Super Slick Tinted Melting Balm SPF 20 Ruby (3 gr) Lip balm dari Avoskin dengan melted-buttery balm texture serta warna deep red wine color with pinkish tint yang menawan. Mengandung bahan alami asli Indonesia yang berasal dari Kalimantan Barat yaitu Illipe (Shorea Stenoptera Seed) Butter dan Moringa Oil dari Madura, yang dapat membantu untuk melembutkan bibir dan menyamarkan kerutan di bibir. Selain itu, mengandung Bisabolol yang membantu menyejukkan bibir, Tocopheryl Acetate (Vitamin E) sebagai antioksidan, Sodium Hyaluronate yang membantu melembapkan bibir, serta Natural Oils Combination yang membantu menutrisi dan menghidrasi bibir. Dilengkapi juga dengan UV Filter dengan SPF 20 yang membantu melindungi bibir dari paparan sinar matahari. BPOM, Halal, Cruelty Free, Green and Clean Beauty Concept",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/69a76abd03fa483abac47165fd19c4d7~.jpeg.webp?ect=4g,https://www.tokopedia.com/avoskinbandung/avoskin-ysb-hybrid-elixir-super-slick-tinted-melting-balm-spf-20-ruby-rana-3-gr-1730207673371690980?extParam=src%3Dshop%26whid%3D4384756&aff_unique_id=&channel=others&chain_key=,Lip Balm & Oil,Avoskin,Ingredients tidak ditemukan.
Avoskin Miraculous Refining Serum (Exfoliating Serum) - Refining Serum Reg 30ml,198000.0,"Expired date Refining Reguler 08/2027 Avoskin Miraculous Refining Serum 30ml Avoskin Miraculous Refining Serum berfungsi sebagai exfoliating serum yang mengandung AHA dan BHA sebagai agen eksfoliator. Kandungan 2% niacinamide, ceramide, Polyglutamic Acid yang dilengkapi dengan ekstrak alami Raspberry, Aloe Vera, Seaweed, dan Chamomile berfungsi melembapkan sehingga kulit tetap terjaga kelembapannya setelah proses eksfoliasi. Pada produk Miraculous Refining Serum Special Anniversary Edition ini, terdapat penambahan kandungan PGA dan Ceramide yang berfungsi untuk meningkatkan kelembapan ekstra pada kulit dan merawat skin barrier. Dapat digunakan untuk usia mulai dari 15 tahun. Ikuti langkah penggunaan dan tips berikut untuk mendapatkan manfaat dari produk Miraculous Refining Serum dengan lebih optimal: - Aplikasikan secara merata pada kulit wajah menggunakan ujung jari. - Bilas keesokan harinya, dan jangan lupa gunakan sunscreen favoritmu. Tips: - Mencoba menggunakan produk terlebih dulu pada bagian tertentu di wajah disarankan untuk pemilik kulit sensitif. - Pada awal pemakaian, disarankan untuk digunakan pada malam hari dengan frekuensi pemakaian maksimal 3 kali seminggu. - Hindari terjadi kontak pada mata saat pemakaian. Bila terjadi iritasi maka hentikan penggunaan sementara dan disarankan untuk segera konsultasi dengan ahlinya.",https://lf-web-assets.tokopedia-static.net/obj/tokopedia-web-sg/zeus_v2/be49cda7.svg,https://www.tokopedia.com/avoskinbandung/avoskin-miraculous-refining-serum-exfoliating-serum-1729558278116313060?extParam=src%3Dshop%26whid%3D4384756&aff_unique_id=&channel=others&chain_key=,Serum,Avoskin,Ingredients tidak ditemukan.
Avoskin Miraculous Refining Toner 100ml & 20ml - 20ml,72000.0,"Expired date : Refining Toner 20ML 10/2027 Refining Toner 100ML 10/2027 Avoskin Miraculous Refining Toner Exfoliating toner dengan kandungan unggulan 5% AHA, 1 % BHA, 2% PHA, serta dilengkapi dengan niacinamide, 2% tea tree, witch hazel, raspberry, dan aloe vera For all skin type Aman untuk acne prone skin ️ Manfaat Avoskin Miraculous Refining Toner : 1. Mengangkat sel kulit mati 2. Mencerahkan kulit 3. Meratakan warna kulit 4. Mengecilkan pori-pori 5. Diperkaya dengan aloevera yang bisa melembabkan Cara pemakaian: - Gunakan Avoskin Miraculous Refining Toner dalam kondisi kulit bersih dan tidak basah - Aplikasikan toner dengan merata di seluruh kulit wajah, dan hindari bagian daerah mata - Setelah toner meresap lanjutkan pemakaian Avoskin Miraculous Refining Serum ke seluruh kulit wajah - Sangat disarankan untuk menggunakan suncreen pada siang hari untuk mencegah kulit terbakar karena paparan sinar matahari - Avoskin Miraculous Refining Toner hanya disarankan untuk digunakan pada malam hari Untuk Siapa: Bisa digunakan sejak usia 15 tahun Notes! - Pemakaian awal disarankan seminggu 2kali saja di malam hari. Intensitas pemakaian bisa dinaikan jika dirasa kulit perlu exfoliating lebih sering (sesuai kebutuhan kulit masing-masing) - Bila terjadi iritasi maka hentikan penggunaan sementara. Bahan-bahan: Water, Glycerin, Glycolic Acid, Butylene Glycol, Propylene Glycol, Gluconolactone, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Niacinamide, Chamomilla Recutita (Matricaria) Flower Extract, Rubus Idaeus (Raspberry Fruit) Extract , Citrus Limon (Lemon) Fruit Extract, Salicylic Acid, Acer Saccharueeum",https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/28ac345096af49ffafb18938c4f784a4~.jpeg.webp?ect=4g,https://www.tokopedia.com/avoskinbandung/avoskin-miraculous-refining-toner-100ml-20ml-1729382505787459556?extParam=src%3Dshop%26whid%3D4384756&aff_unique_id=&channel=others&chain_key=,Toner,Avoskin,"Water, Glycerin, Glycolic Acid, Butylene Glycol, Propylene Glycol, Gluconolactone, Melaleuca Alternifolia (Tea Tree) Leaf Extract, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Niacinamide, Chamomilla Recutita (Matricaria) Flower Extract, Rubus Idaeus (Raspberry Fruit) Extract , Citrus Limon (Lemon) Fruit Extract, Salicylic Acid, Acer Saccharueeum"
Avoskin Miraculous Refining Toner Mini 20ml - Miraculous Refining Toner 20ml,72000.0,"Expired Date : 10/2027 Wujudkan kulit cerah dan bebas dari jerawat dengan produk Avoskin Miraculous Refining Toner! Avoskin Miraculous Refining Toner kini hadir dengan kemasan botol kaca untuk mendukung komitmen Avoskin dalam melestarikan lingkungan. Toner ini merupakan salah satu toner eksfoliasi dari Avoskin yang memiliki kandungan AHA-BHA-PHA-PGA yang dipadukan dengan Niacinamide, Tea Tree 2%, Witch Hazel, dan Aloe Vera. Perpaduan kandungan tersebut membuat produk ini efektif untuk memaksimalkan proses eksfoliasi kulit sekaligus membantu menjaga kelembapan kulit. Produk ini dapat digunakan untuk semua kondisi kulit termasuk kulit berjerawat. Produk Miraculous Refining Toner ini juga baik digunakan untuk: - Mengangkat sisa kotoran di wajah dengan maksimal - Membantu mencerahkan dan meratakan warna kulit - Membantu menyamarkan noda hitam di wajah - Membantu menyamarkan tampilan pori-pori - Membantu melembapkan dan menghaluskan tekstur kulit Kandungan dalam produk Avoskin Miraculous Refining Toner ini aman dan sudah teruji secara klinis, sehingga dapat digunakan untuk usia mulai dari 15 tahun. Ikuti langkah penggunaan dan tips berikut untuk mendapatkan manfaat dari produk Miraculous Refining Toner dengan lebih optimal: - Tuang secukupnya produk Miraculous Refining Toner pada kapas atau telapak tangan setelah membersihkan kulit wajah. - Usap dari area tengah wajah ke arah luar dengan gerakan ke atas dan biarkan menyerap. - Bilas keesokan harinya, dan jangan lupa gunakan sunscreen favoritmu. Tips: - Mencoba menggunakan produk terlebih dulu pada bagian tertentu di wajah disarankan untuk pemilik kulit sensitif. - Pada awal pemakaian, disarankan untuk digunakan pada malam hari dengan frekuensi pemakaian maksimal 3 kali seminggu. - Hindari terjadi kontak pada mata saat pemakaian. Bila terjadi iritasi maka hentikan penggunaan sementara dan disarankan untuk segera konsultasi dengan ahlinya.",https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/da82c4c3e08b4ea2945c038815b359ca~.jpeg.webp?ect=4g,https://www.tokopedia.com/avoskinbandung/avoskin-miraculous-refining-toner-mini-20ml-1729523575979412452?extParam=src%3Dshop%26whid%3D4384756&aff_unique_id=&channel=others&chain_key=,Toner,Avoskin,Ingredients tidak ditemukan.
Avoskin Your Skin Bae Kiss Your Crush Hydration Plump It Up Travel Kit - Full Size,288000.0,"YSB Kiss Your Crush Hydration Plump It Up Travel Kit terdiri dari : 1. YSB Serum Marine Collagen 10% + Ginseng Root Serum dengan kandungan aktif yang dipadukan dengan natural ekstrak terbaik untuk mengatasi masalah bekas jerawat. Mengandung marine collagen 10% dan ginseng root yang berfungsi optimal untuk membantu memperbaiki tekstur kulit dengan cara menjaga kelembapan kulit secara optimal. 2. YSB Toner Ultimate Hyaluron Marine Collagen 5% + Hyacross 2% + Galactomyces Diformulasikan secara khusus untuk memberikan efek hidrasi optimal pada kulit serta membantu stimulasi kolagen pada kulit. Kulit yang terjaga kelembapannya akan mampu menyerap produk skincare berikutnya dengan lebih optimal. Yang tidak kalah penting, kulit lembap akan lebih terhindar dari masalah kulit seperti jerawat, kulit kusam, kerutan halus dan bruntusan. Menggunakan hydrating toner ini secara rutin akan membantumu mengatasi permasalahan kulit kering.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/5/17/1ecf5a6b-f9b5-4350-aaf2-8867af8a5984.png.webp?ect=4g,https://www.tokopedia.com/avoskinbandung/avoskin-your-skin-bae-kiss-your-crush-hydration-plump-it-up-travel-kit-full-size?extParam=src%3Dshop%26whid%3D4384756&aff_unique_id=&channel=others&chain_key=,Serum,Avoskin,Ingredients tidak ditemukan.
Avoskin YSB Glow Concentrate Polypeptidde Mini Size - GCT Mini Polypeptide,69000.0,"Expired Date : 09/2026 Your Skin Bae Glow Concentrate Treatment Polypeptide + Multi Probiome + Acetyl Glucosamine + Red Algae Mini Size 15ml Merupakan moisturizer water based yang hadir dengan tekstur gel ringan dan mudah menyerap. Selain menjaga kelembapan kulit wajah, moisturizer ini mengandung Polypeptide yang efektif untuk membantu mengurangi munculnya garis halus dan kerutan, serta membuat permukaan kulit tampak halus. Dipadukan dengan Acetyl Glucosamine, salah satu asam amino yang juga terdapat secara alami pada kulit yang berperan untuk membantu menjaga kesehatan dan tekstur kulit. Dilengkapi dengan kandungan estrak Red Algae yang memiliki sifat film-forming pada permukaan kulit sehingga dapat membantu menjaga kelembaban kulit sekaligus membuat kulit tampak halus dan sehat. Karena kandungannya yang aman dan teruji klinis, produk Avoskin Your Skin Bae Glow Concentraye Treatment Polypeptide + Multi Probiome + Acetyl Glucosamine + Red Algae aman digunakan untuk usia mulai dari 15 tahun dan cocok untuk semua jenis kulit termasuk kulit sensitif. Ingredients: Water, Glycerin, Propanediol, 1,2-Hexanediol, Pentylene Glycol, Dicaprylyl Carbonate, Butylene Glycol, Glyceryl Acrylate/Acrylic Acid Copolymer, Acetyl Glucosamine, Leuconostoc/Radish Root Ferment Filtrate, Lactobacillus/Soybean Ferment Extract, Lactobacillus Ferment, Lactobacillus/Acerola Cherry Ferment, Lactococcus Ferment, Bifida Ferment Filtrate, Lactococcus Ferment Lysate, Lactobacillus/Punica Granatum Fruit Ferment Extract, Lactobacillus Ferment Lysate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tromethamine, Glucose, Chlorella Vulgaris Extract, Chondrus Crispus Extract, Sodium Polyglutamate, Fructose, Fructooligosaccharides, Saccharum Officinarum (Sugarcane) Extract, Ethylhexylglycerin, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Sodium Phytate, Tocopherol, Copper Tripeptide-1, Acetyl Hexapeptide-8.",https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/31507da51a08459287f3ccbf0dcc1b17~.jpeg.webp?ect=4g,https://www.tokopedia.com/avoskinbandung/avoskin-ysb-glow-concentrate-polypeptidde-mini-size-1729429325828361188?extParam=src%3Dshop%26whid%3D4384756&aff_unique_id=&channel=others&chain_key=,Moisturizer,Avoskin,"Water, Glycerin, Propanediol, 1,2-Hexanediol, Pentylene Glycol, Dicaprylyl Carbonate, Butylene Glycol, Glyceryl Acrylate/Acrylic Acid Copolymer, Acetyl Glucosamine, Leuconostoc/Radish Root Ferment Filtrate, Lactobacillus/Soybean Ferment Extract, Lactobacillus Ferment, Lactobacillus/Acerola Cherry Ferment, Lactococcus Ferment, Bifida Ferment Filtrate, Lactococcus Ferment Lysate, Lactobacillus/Punica Granatum Fruit Ferment Extract, Lactobacillus Ferment Lysate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Tromethamine, Glucose, Chlorella Vulgaris Extract, Chondrus Crispus Extract, Sodium Polyglutamate, Fructose, Fructooligosaccharides, Saccharum Officinarum (Sugarcane) Extract, Ethylhexylglycerin, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Sodium Phytate, Tocopherol, Copper Tripeptide-1, Acetyl Hexapeptide-8."
[EXP 04/2025] Glow Better Coconut Juice Cleanser 80ml,309000.0,"Glow Better Coconut Juice Cleanser Exp Date: 04/2025 ️ Pembersih wajah dengan tekstur milky gel yang dapat membersihkan wajah sekaligus membuatnya terasa lembap dan plumpy. Dengan kandungan utama berupa Coconut Fruit Juice, Sodium Hyaluronate dan Peptide, produk ini memiliki manfaat untuk: -Membersihkan kulit wajah dari kotoran, debu dan sisa makeup -Menghidrasi dan melembapkan kulit wajah -Menutrisi kulit wajah -Membantu mencegah tanda penuaan How to Use : Tuang produk secukupnya pada telapak tangan, pijat perlahan ke wajah dan leher selama 30-60 detik. Bilas hingga bersih dengan air. Gunakan pagi sebelum memulai rangkaian perawatan wajah, dan di malam hari sebagai second cleanser. Gunakan Glow Better Coconut Juice Hydrating Serum dan Coconut Juice Gel Moisturizer setelahnya untuk hasil yang lebih optimal. Cocok digunakan untuk: Pria dan wanita mulai usia 14 tahun Pemilik kulit kering, berminyak, maupun kombinasi Kulit berjerawat Kulit dengan tanda penuaan Kulit dehidrasi BPOM : NA18221200140",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/fc70f1baacd244b5a6a94c0e8bf7d493~.jpeg.webp?ect=4g,https://www.tokopedia.com/avoskinbandung/exp-04-2025-glow-better-coconut-juice-cleanser-80ml-1730917238557804516?extParam=src%3Dshop%26whid%3D4384756&aff_unique_id=&channel=others&chain_key=,Face Wash,Avoskin,"berupa Coconut Fruit Juice, Sodium Hyaluronate dan Peptide, produk ini memiliki manfaat untuk: -Membersihkan kulit wajah dari kotoran, debu dan sisa makeup -Menghidrasi dan melembapkan kulit wajah -Menutrisi kulit wajah -Membantu mencegah tanda penuaan How to Use : Tuang produk secukupnya pada telapak tangan, pijat perlahan ke wajah dan leher selama 30-60 detik. Bilas hingga bersih dengan air. Gunakan pagi sebelum memulai rangkaian perawatan wajah, dan di malam hari sebagai second cleanser. Gunakan Glow Better Coconut Juice Hydrating Serum dan Coconut Juice Gel Moisturizer setelahnya untuk hasil yang lebih optimal. Cocok digunakan untuk: Pria dan wanita mulai usia 14 tahun Pemilik kulit kering, berminyak, maupun kombinasi Kulit berjerawat Kulit dengan tanda penuaan Kulit dehidrasi BPOM : NA18221200140"
Avoskin Your Skin Bae Multi Herbs 15ml (Moisturizer),84000.0,"Expired Date : 09/2027 Your Skin Bae Multi Herbs Hydro Burst Moisturizer 5% Glycerin + 2% Kakadu Plum Solution + 0.5% Caffeine + 0.05% Allantoin (15 ml) Your Skin Bae Multi Herbs Hydro Burst Moisturizer hadir dengan tekstur icy gel watery yang ringan, mudah menyerap, dan memiliki sensasi sejuk seperti percikan air saat digunakan. Moisturizer ini menggunakan base formula polimer yang dapat menyerap dan menahan cairan, kemudian melepaskan kandungan air tersebut ketika diaplikasikan ke kulit wajah. Diperkaya dengan 5% Glycerin, 2% Kakadu Plum Solution, 0.5% Caffeine, 0.05% Allantoin serta 9 jenis ekstrak herbal yang dapat membantu melembapkan kulit, menutrisi kulit, dan menenangkan kulit. - Dapat digunakan usia mulai dari 15 tahun. - Dapat digunakan untuk semua jenis kulit. - Dapat digunakan untuk ibu hamil dan menyusui. Konsultasikan ke dokter terkait jika terdapat keraguan. Cara Penggunaan: - Setelah mencuci muka, menggunakan essence/toner, dan serum favoritmu, lanjut gunakan Your Skin Bae Multi Herbs Hydro Burst Moisturizeruntuk memberikan hidrasi ekstra. - Untuk perlindungan kulit, akhiri rutinitas skincare pagi dengan sunscreen. - Moisturizer ini bisa digunakan di pagi dan malam hari. Kandungan Utama: 5% Glycerin, 2% Kakadu Plum Solution, 0.5% Caffeine, dan 0.05% Allantoin",https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/ba6ab1647dda4cdf8e147c898347900e~.jpeg.webp?ect=4g,https://www.tokopedia.com/avoskinbandung/avoskin-your-skin-bae-multi-herbs-15ml-moisturizer?extParam=src%3Dshop%26whid%3D4384756&aff_unique_id=&channel=others&chain_key=,Krim Wajah,Avoskin,"5% Glycerin, 2% Kakadu Plum Solution, 0.5% Caffeine, dan 0.05% Allantoin"
Avoskin Combo Glowing + Hyadrating (Lactic Acid Serum + Hyacross Serum,209000.0,"1. Lactic Acid 10% + Kiwi Fruit 5% + Niacinamide 2,5% High Dose Serum • MILD EXFOLIATION • GLOW UP • UNIQUE • LOVEABLE • Expired Date : 09/2027 Anti Aging Serum Serum dengan kandungan Lactic Acid, Niacinamide, dan Kiwi Extract yang bermanfaat sebagai anti aging agent melalui eksfoliasi lapisan kulit terluar. Memiliki kandungan antioksidan yang tinggi, kulit akan terlindungi dari bahaya sinar UV dan radikal bebas. Dengan penggunaan rutin, elastisitas kulit akan meningkat dan garis halus tersamarkan. 2. Avoskin YOUR SKIN BAE Ultimate Hyaluron (HYACROSS 3% + GREEN TEA) Advanced Moisturizer • Unique • Loveable Expired Date : 08/2027 Brightening & Hydrating Serum Moisturizing serum yang hadir dengan perpaduan Ultimate Hyaluron HYACROSS 3% dan Green Tea yang berfungsi optimal untuk meningkatkan kelembapan kulit dan menjaga kulit dengan kandungan tinggi anti-oksidan dari green tea. Ultimate Hyaluron HYACROSS 3% + Green Tea Advanced Moisturizer cocok digunakan setiap hari oleh semua kondisi kulit, terutama untuk mengatasi kulit kering.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/10/17/2416ef5f-4198-41ef-bc47-453d42bcae00.png.webp?ect=4g,https://www.tokopedia.com/avoskinbandung/avoskin-combo-glowing-hyadrating-lactic-acid-serum-hyacross-serum?extParam=src%3Dshop%26whid%3D4384756&aff_unique_id=&channel=others&chain_key=,Serum,Avoskin,Ingredients tidak ditemukan.
Avoskin YSB Tranexamic Acid 3% + Glycolic Acid + Cranberry + Licorice Serum - YSB Tranexamic Acid Serum,145000.0,"Expired Date : 09/2027 Avoskin Your Skin Bae Serum Tranexamic Acid 3% + Glycolic Acid + Cranberry + Licorice Salah satu serum dari Your Skin Bae Series yang bisa menjadi pilihan untuk membantu mencerahkan dan meratakan warna kulit. Memiliki kandungan utama Tranexamic Acid 3%, Glycolic Acid, Cranberry, dan Licorice yang berfungsi untuk membantu mengurangi hiperpigmentasi, menyamarkan noda hitam, merawat kulit pasca jerawat, dan membantu menenangkan kulit yang teriritasi ringan. How To Use : Setelah mencuci muka dan memakai toner/essence, oleskan beberapa tetes serum ke wajah dan pijat perlahan. Gunakan moisturizer untuk memberikan hidrasi ekstra. Serum ini bisa digunakan di pagi atau malam hari. Jangan lupa gunakan sunscreen untuk perlindungan kulit di pagi hari. Note: Dapat digunakan untuk semua jenis kulit dan usia mulai dari 15 tahun. Kurang disarankan untuk ibu hamil dan menyusui (Bisa konsultasi terlebih dahulu dengan ahli). Penyimpanan produk disarankan pada suhu ruang dan hindari paparan sinar matahari langsung. Ingridients : Aqua, Glycerin, Tranexamic Acid (3%), Xanthan Gum, Phenoxyethanol, Glycolic Acid (0.5%), Vaccinium Macrocarpon Fruit Extract, Butylene Glycol, Glycyrrhiza Uralensis Root Extract (0.3%), Musa Sapientum Fruit Extract, Ethylhexylglycerin, Disodium EDTA, 1,2-Hexanediol, Palmitoyl Hexapeptide-12.",https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/9dd51bcd10ab4d588ba2abffa74101e9~.jpeg.webp?ect=4g,https://www.tokopedia.com/avoskinbandung/avoskin-ysb-tranexamic-acid-3-glycolic-acid-cranberry-licorice-serum-1729551672716463076?extParam=src%3Dshop%26whid%3D4384756&aff_unique_id=&channel=others&chain_key=,Serum,Avoskin,"Tranexamic Acid 3%, Glycolic Acid, Cranberry, dan Licorice yang berfungsi untuk membantu mengurangi hiperpigmentasi, menyamarkan noda hitam, merawat kulit pasca jerawat, dan membantu menenangkan kulit yang teriritasi ringan. How To Use : Setelah mencuci muka dan memakai toner/essence, oleskan beberapa tetes serum ke wajah dan pijat perlahan. Gunakan moisturizer untuk memberikan hidrasi ekstra. Serum ini bisa digunakan di pagi atau malam hari. Jangan lupa gunakan sunscreen untuk perlindungan kulit di pagi hari. Note:"
Avoskin Your Skin Bae Niacinamide 12% + Centella Asiatica Serum - Niacinamide Serum,120000.0,"Exp 09/2027 Avoskin YOUR SKIN BAE Serum Niacinamide 12% + Centella Asiatica Serum Advanced Glow • Unique • Loveable Brightening dan hydrating serum terbaru dari Avoskin dengan Niacinamide 12% yang berfungsi optimal sebagai booster untuk mencerahkan kulit, memudarkan dark-spots, anti-acne, anti-aging, dan memiliki melembapkan kulit. Dipadukan dengan ekstrak Centella Asiatica sebagai anti-inflammatory agent yang juga efektif berfungsi sebagai wound healing. Perpaduan keduanya menghasilkan serum yang efektif untuk menjaga kulit cerah maksimal, terhidrasi, terhindar dari masalah jerawat, dan iritasi. Gunakan Niacinamide 12% + Centella Asiatica Advanced Glow untuk kulit sehat yang cerah dan lembap optimal! Untuk Siapa Bisa digunakan mulai dari usia 15 tahun ke atas. Cara Penggunaan Oleskan beberapa tetes ke wajah di pagi dan malam hari. Pijat kulit secara perlahan. Bahan - Bahan Water, Niacinamide, Glycerin, Butylene Glycol, Biosaccharide gum-1, Hydroxyethyl Cellulose, Centella asiatica extract, Phenoxyethanol, Chlorphenesin, Dissodium EDTA, Sodium Bisulfite, 1,2 Hexanediol.",https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/570b20c99d1847f8b75ba62d6462b131~.jpeg.webp?ect=4g,https://www.tokopedia.com/avoskinbandung/avoskin-your-skin-bae-niacinamide-12-centella-asiatica-serum-1729386645051901924?extParam=src%3Dshop%26whid%3D4384756&aff_unique_id=&channel=others&chain_key=,Serum,Avoskin,Ingredients tidak ditemukan.
Avoskin YOUR SKIN BAE Vitamin C 3% + Niacinamide 2% + Mandarin Serum,106000.0,"Expired date : 01/2027 Vitamin C 3% + Niacinamide 2% + Mandarin Orange Fruit Extract • GLOW UP • BYE DARK SPOTS • UNIQUE • LOVEABLE Serum vitamin C yang sangat efektif untuk mencerahkan kulit. Mengandung vitamin C, Niacinamide, dan Mandarin Orange Extract, kulit akan tampak lebih cerah maksimal dengan penggunaan rutin. Bekerja dengan cara menghambat produksi melanin dan akumulasi melanin pada kulit, sehingga efektif untuk mencerahkan kulit. Untuk Siapa: Bisa digunakan mulai dari usia 15 tahun ke atas. Cara Penggunaan: Oleskan beberapa tetes ke wajah di pagi dan malam hari. Pijat kulit secara perlahan Bahan-bahan: Aqua, Glycerin, 3-O-Ethyl Ascorbic Acid, Butylene Glycol, Niacinamide, Hydroxyethyl Cellulose, Citrus Nobilis (Mandarin Orange) Fruit Extract, Phenoxyethanol, Chlorphenesin, Dissodium EDTA, Sodium Bisulfite",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/5/17/e6795f9a-206f-4d01-937f-be1d61c9d21e.png.webp?ect=4g,https://www.tokopedia.com/avoskinbandung/avoskin-your-skin-bae-vitamin-c-3-niacinamide-2-mandarin-serum?extParam=src%3Dshop%26whid%3D4384756&aff_unique_id=&channel=others&chain_key=,Serum,Avoskin,"Aqua, Glycerin, 3-O-Ethyl Ascorbic Acid, Butylene Glycol, Niacinamide, Hydroxyethyl Cellulose, Citrus Nobilis (Mandarin Orange) Fruit Extract, Phenoxyethanol, Chlorphenesin, Dissodium EDTA, Sodium Bisulfite"
